gene_name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
CDC7	168.99950099999998	145.9999	23.000044	28.999961	104.99958999999998	245.9998	18.999984	281.00004	60.00002	235.00029999999998	239.0001	132.00027	142.00006	170.0004864526	49.0	59.00001	141.9998	145.99954	148.00017	292.0003	69.99999	179.00029999999998	229.00035	177.00019	619.0	39.00004	44.999959999999994	137.00011	16.99999	108.00017	27.00004	119.00009	219.99967000000004	72.0	127.00001999999999	130.99971	502.99952999999994	289.00012	120.99959	280.00027	133.00015000000002	224.00019999999998	97.00005	155.00023000000002	133.00028	85.00001999999999	208.00050000000002	92.00004999999999	395.9995	195.99955999999997	227.00000000000003	7.000004799999999	117.00001	9.0	188.00039	207.99996000000004	135.00002	109.00003999999998	26.999950000000002	129.00000699999998	403.99978000000004	183.00032	167.00045999999998
CDCA2	3.0	5.0	6.0	1.0	2.0	2.0	1.0	4.0	0.0	6.0	4.0	1.0	2.000003	5.000001	1.0	2.0	4.0	12.0	6.0	4.0	1.0	1.0	9.999996000000001	9.0	10.999999999999998	3.0	2.0	1.0	1.0	3.0	15.0	2.0	4.0	2.0	1.0	17.0	12.0	9.0	5.0	0.0	7.0	2.0	7.999995999999999	11.0	1.0	4.999999	0.0	6.999998	0.0	3.000005	6.0	1.0	1.0	0.0	0.0	15.0	7.0	1.0	1.0	4.0	2.0	2.0	0.0
CDH17	7.03264	21.0492	16.01395	29.36516	7.38369	15.44872	16.481279999999998	22.21123	27.45048	6.1223600000000005	10.37738	7.44007	14.465425999999999	13.660439	6.0	28.9951	12.19633	19.9732	12.16999	8.31793	13.45506	8.4078	10.77777	13.032999999999998	14.35304	23.91241	7.202612	14.17342	20.02777	3.3789	28.98728	12.39663	19.58503	15.2207	9.04372	13.06521	18.30982	21.656399999999998	6.27868	6.01054	12.545829	21.7389	50.128529	22.00584	6.11343	24.573990000000002	17.2158	43.795390000000005	10.361758	6.52542	9.00997	17.23589	12.32656	8.05807	4.57921	36.63585	11.50157	9.48086	23.74791	9.77955	9.58296	8.15944	9.908529999999999
CDH5	7.0	11.0078	1.0	5.00065	6.00035	1.00175	8.0	4.0	20.0018	3.0062900000000004	6.0	1.0	4.0	1.0	0.0	14.0013	8.0	14.000000000000002	17.0	14.0	1.0	6.007969999999999	5.9999970000000005	2.999999	3.0	8.0	3.0003	5.0	11.0	4.0	70.0001	4.0	7.0	5.0	3.0	7.0	14.00132	8.00001	4.0	11.00329	2.0	13.003540000000001	7.00037	9.00001	0.0	8.00217	6.00702	13.04824	8.0	4.0	7.000001	11.99999	4.0	6.0	5.0	41.00004	8.0	9.0	6.02492	14.0	6.0	5.0006699999999995	4.0
CDK5R1	54.0	73.0	288.0	172.0	248.0	339.0	63.0	108.0	947.0	132.0	128.0	348.0	113.0	72.314553	42.0	906.99951	506.99956999999995	208.0	161.0	199.0	373.00008	126.0	156.0	161.0	461.0	339.0	657.99971	62.0	197.0	78.0	145.99979000000002	133.673	198.0	214.0	53.00002	313.99961	291.00001000000003	140.0	198.0	381.99969	181.99973	362.0	579.00027	155.0	179.0	808.00014	825.0	581.0	185.0	116.0	155.0	62.000009999999996	228.0	228.0	267.0	164.0	150.0	171.0	574.0	296.0	309.0	111.0	81.0
CDKN2AIP	654.0001000000001	474.00025	1174.9997999999998	609.0	631.0000799999999	771.0004299999999	426.9991999999999	820.0001000000001	3213.0042	1017.0003399999999	1001.00078	902.00001	1111.9995	714.9996100000001	262.9996	3115.9991299999997	1301.0002	877.9994	570.00004	1149.00201	3272.9993999999997	574.99952	965.0003399999999	797.0001	823.0001500000001	595.00057	1421.9967000000001	319.99957	626.00003	449.00008	444.99974	454.00036	941.9996999999998	653.9997	653.99972	725.00008	680.9993199999999	992.9999	475.00056	1943.9967	857.9997	1235.9965	1790.9976000000001	892.0004	608.9997699999999	1307.9966	1062.0004499999998	1886.0038000000002	1645.9972	564.0005199999999	983.0	289.00031	447.99989999999997	341.00058000000007	1031.0000000000002	988.9995	530.00041	1673.0024000000003	558.00015	507.00037999999995	832.9994999999999	1245.0011	544.9999300000001
CDRT1	10.40549	7.61854	7.545329000000001	8.85227	3.706232	9.583118	12.58148	5.3069539	9.290289999999999	7.86835	7.74521	0.0	8.56852	13.83968	2.0437000000000003	6.56407	15.086079999999999	21.17657	9.19126	17.114516	2.07672	4.03462	10.636980000000001	10.942160000000001	15.54358	4.178	6.24309	11.31913	8.386713	8.17583	35.21532	5.7709589999999995	16.148899999999998	1.826898	22.73914	19.70456	55.465469999999996	7.06973	17.521514	4.03993	21.884430000000002	4.0	8.574770000000001	18.49851	5.063149999999999	5.768618999999999	10.88463	6.485351	11.810770032709	13.259689000000002	6.756150026764	7.6091999999999995	10.713165	11.29184	14.459499	37.58055	3.4321099999999998	6.0	8.78396	10.346838000000002	12.39127	11.8781526542254	23.074471999999997
CEACAM3	10.069799999999999	2.0	0.0	1.0	1.0	0.0	3.0	8.0	1.0	4.000005	1.0	2.0	7.0	5.0	0.0	2.0	3.0	6.0	2.0	10.0	0.0	0.0	2.0	2.0	8.0	1.0	1.0	3.0	6.0	6.0	47.00004	3.0	0.0	3.0	1.9999959999999999	3.0	6.0	2.0	3.0	4.0	0.0	1.0	10.0	3.0	0.0	1.0	2.0	5.0	2.0	1.01644	4.0	5.0	4.0	1.0	2.0	39.109320000000004	6.000001	5.0	0.0	3.0	1.0	0.0	0.0
CEACAM5	1.12614	8.12135	4.03664	8.420677	8.090760000000001	8.0961	3.1410299999999998	3.0452459999999997	7.885280000000001	1.01683	2.0	7.21783	4.16911	3.17545	0.0	6.74207	0.0	8.42143	7.00219	10.57631	3.00469	2.2749200000000003	1.9927730000000001	2.26553	6.04441	12.2045	3.49802	4.15698	10.43355	3.0617	18.369815	1.0	1.0	1.00986	3.21694	2.1978299999999997	4.10041	1.0	1.02926	2.10033	3.02484	3.27161	6.09884	4.42813	1.05092	2.01974	4.23383	10.0953	1.00159	7.229239999999999	3.00128	3.04874	2.06302	1.03898	2.0321	28.268009999999997	9.51824	3.0528290000000005	10.5401	5.2096599999999995	5.16666	9.35324	3.21343
CEACAM8	5.27336	4.28055	21.4906	10.4677	7.01523	15.8977	14.6636	18.5974	40.6558	9.95717	6.35982	14.8724	11.5696	14.6434	7.24729	32.6202	15.9665	18.2683	20.72582	10.2319	5.2870099999999995	13.7399	8.20828	5.937119999999999	13.4077	13.2955	14.6297	10.0041	10.0409	9.74929	56.574510000000004	7.634410000000001	9.13142	19.3437	11.6596	11.5164	21.4769	13.5293	12.1928	8.54307	9.247069999999999	13.3644	31.7889	17.2358	14.574000000000002	23.379	15.4963	19.4807	13.3801	16.9007	12.06183	4.64166	13.5259	2.61766	8.514669999999999	38.5167	17.9775	3.0462	10.704	17.5051	10.06075	10.3625	8.06442
CENPF	53.838499999999996	73.1155495	32.356493400000005	21.2954	43.80427	243.3367	21.8332	43.065307	86.0	63.884789999999995	56.75735	41.245571	14.167223	65.55673	51.249570000000006	94.05419	18.445700000000002	86.83332	49.30528400000001	33.56291	20.515810000000002	39.432945000000004	60.2831	92.522196	51.170928999999994	39.756798	24.2006989	31.2376	23.952899	18.141203	32.15629800000001	28.66881	48.378820000000005	25.18584	44.669	128.114945	71.518534	72.0865	41.73375	27.181863999999997	59.3076	84.027957	35.0552	73.9878	148.33904	21.9659	47.260177	43.932495	33.6599	78.3442	62.57683	16.444499999999998	18.987313	20.426099999999998	24.77022	110.39922000000001	42.536761000000006	61.45975	15.57067	23.018314000000004	34.321110000000004	130.2023	66.8138
CEP68	569.8165	77.0557	953.0218000000001	171.63555300000002	514.73994	1679.4564799999998	321.2179100000001	802.1761	2547.8634000000006	536.3331000706582	511.57363	649.435073058	872.7761	712.0316	474.55318	2589.713700012202	1201.996	829.3363699999999	644.7557	1142.09914	1077.67497	653.9127300000001	539.96799	683.62487	915.1847800000002	1106.661	1028.0266000765894	298.79549999999995	183.81063	476.29854	382.25985999999995	606.7709499999999	578.1398999999999	768.4582640000001	664.6313	627.4937000000001	1317.1563999999998	558.34016	631.093419	1098.97764	774.12147	765.5666200000001	926.9802724680001	999.1349399999999	998.686	1135.059497	1523.8685999999998	887.9006300000001	1854.6990271596999	648.1828833809999	533.38847	169.7186	631.0238999999999	235.47565999999998	807.5946000000001	420.10968999999994	615.4892	583.0444	341.3553	553.52377	1270.3423	1195.0062100000002	725.1952999999999
CGREF1	5.05264	10.100760000000001	0.0	5.12096	2.07702	9.737639999999999	4.1144	18.32257	12.25098	4.1683699999999995	4.2413799999999995	8.71534	4.36736	2.24589	6.0	9.84092	2.1459	22.62175	5.18722	11.66924	5.09934	5.20608	3.2823100000000003	3.09157	8.64555	1.20628	1.21175	3.0911299999999997	7.84401	2.0	46.1109900938535	0.0	10.557549999999999	2.0	7.48217	3.148971	12.954920000000001	4.3259799999999995	2.0	2.2415599999999998	4.83104	11.73392	4.15268	11.234070000000001	12.66071	4.075	2.0	11.343879999999999	7.05219	4.21974	3.18674	8.33225	0.0	5.14354	1.0	46.221030000000006	11.05538	6.48551	1.0	7.2779799999999994	3.3939800000000004	7.35547	11.887289999999998
CH17-260O16.1	8.31414	0.0	23.2983	24.5639	14.3838	38.1381	9.73773	18.8753	22.0436	29.0763	19.9449	21.0252	6.96432	20.2408	3.69919	21.6471	0.0	11.5128	5.767180000000001	0.0	38.7608	13.1124	17.3078	32.435	161.411	19.866	9.100480000000001	6.29999	23.0511	23.7787	3.7189099999999997	10.7734	18.7182	25.4246	10.874	0.0	227.77900000000002	17.3654	3.45169	9.56894	6.8655100000000004	3.7109099999999997	31.6017	15.056	12.7346	5.49014	0.0	12.1328	0.0	10.2852	11.1028	7.09785	5.04863	0.0	19.1839	6.27732	4.22345	11.5946	0.0	8.63942	5.77113	23.1244	0.0
CH25H	0.0	4.0	6.0	0.0	2.0	0.0	0.0	2.0	1.0	5.0	3.0	8.0	7.0	0.0	0.0	2.0	11.0	10.0	0.0	24.0	1.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	1.0	6.0	0.0	5.0	1.0	1.0	18.0	6.0	1.0	22.0	0.0	2.0	1.0	1.0	32.0	1.0	7.0	1.0	4.0	0.0	4.0	6.0	1.0	2.0	0.0	2.0	8.0	0.0	0.0
CHGB	67.14524	6.31151	7.581160000000001	8.39797	8.23237	8.21054	8.290099999999999	10.348360000000001	17.6038	17.0833	7.13031	11.26206	12.114460000000001	66.5424	2.06746	26.9005	7.39075	22.684759999999997	12.62341	14.48959	17.3456	8.254389999999999	9.237843	19.29938	20.2533	12.2081	6.19552	15.065380000000001	14.5562	14.3972	39.830220000000004	10.20147	6.05847	11.5151	40.11847	10.33059	33.19137	9.35598	12.5312211	11.2648	13.16188	10.3599	29.4867	24.17605	16.416232	20.6435	8.253070000000001	31.3966	12.1513	29.37978	11.33494	16.956200000000003	23.158070000000002	6.10973	14.033	30.845131	14.14987	11.26634	6.329940000000001	16.662599999999998	6.11958	6.26401	87.44304
CHI3L1	5.66887	4.01032	13.584582000000001	2.94865	4.47591	5.01652	7.09485	5.55872	12.8424	3.00455	3.85828	4.03735	2.93533	7.1461657	2.00152	18.9728	5.10436	6.21128	3.03269	4.45876	6.64203	4.9199	6.829439999999999	4.826670999999999	12.7512	14.2523	3.02662	6.050590000000001	5.70366	4.06344	36.85192	7.87881	4.35479	4.71916	3.1431	2.10987	7.615810000000001	6.24775	0.0	5.836130000000001	7.14554	5.21205	17.8916	9.052508000000001	12.91972	11.4832	9.35891	14.2679	6.34356	7.03803	7.036989999999999	6.55622	8.30105	1.0	2.8020400000000003	34.1323	9.89385	5.04512	7.32985	8.068887	7.46155	7.032889999999999	9.2738
CHI3L2	25.195565000000002	17.24318	46.613510000000005	20.217777	19.04394	329.65993000000003	24.435744000000003	275.94941	255.13102	34.80855	31.537750000000003	41.446070386	18.752637	33.09724	29.78518	279.03860000000003	38.42876	19.2786500841584	18.6206257	26.175299	25.00995	35.75911	45.077619999999996	33.148223	37.063982	24.63545	85.79543148	32.884921036590406	14.488968	22.115129999999997	34.879490000000004	14.57869	27.265403364	22.26715	28.176859999999998	27.371172005099996	47.09454	37.95948	19.360616699999998	53.60479	19.314133507199998	39.44042	39.16285	25.598183	203.5436	32.59183	100.50793999999999	48.883472	21.354449	49.020430000000005	31.25563	8.5094	28.167136	16.008599999999998	19.88838	47.25832000000001	25.0678910255	21.19986	35.94625	16.235281	37.86156	273.37063000000006	23.0556
CHIT1	2.0	4.01045	16.0000289	26.042559999999998	3.027711	12.277962	27.99999	15.009338	19.13423	9.00784	11.000000091653	7.02574	17.0084	9.02704	5.08949	28.27376	10.0	18.080402	12.1048	18.020599999999998	47.38938	4.0	11.08182	5.0	10.0814	21.999977	9.0	6.008520000000001	11.9999969	5.0	84.09496999999999	8.0	7.06984	50.14885	6.00836	12.0	16.0	14.0000000222132	2.03721	15.008466	12.014669999999999	11.02448	87.04406999999999	20.1585	18.61974	52.499443	16.045323	97.15960999999999	24.117009999999997	4.0	5.0	10.01108	12.1776	26.39883	5.015499999999999	53.147726	16.131149999999998	4.0	20.000017999999997	11.006415149687	21.01875	9.128858	9.0
CICP24	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.3445	1.00851	1.1566299999999998	1.0008700000000001	0.0	0.0	0.0	0.0	0.0	3.16477	1.6476400000000002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17355	15.1451	0.0	0.0	0.0	0.0	1.0051700000000001	0.0	0.0	0.0	0.0	1.0	0.0	2.52679	1.56113	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.00986	0.0	13.4708	4.52036	2.02672	0.0	0.0	0.0	0.0	0.0
CKS1BP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLC	4.0	1.0	3.0	0.0	0.0	1.0	13.0	2.0	0.0	1.0	0.0	2.0	1.0	5.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
CLEC10A	1.0	2.0	0.0	2.9999990000000003	1.0	0.0	6.999996	5.0	2.0	6.00001	2.0	1.0	0.0	5.999995	0.0	4.0	3.0	6.0	3.0	5.0	2.0000020000000003	0.0	1.0	6.0	3.0	2.0	1.9999979999999997	1.0	5.0	5.0	33.00005	3.0	2.0	2.0	3.9999999999999996	8.00001	8.0	5.00001	4.0	0.0	3.9999899999999995	1.0	5.0	17.0	2.0	3.0	3.000003	3.9999974000000003	3.0	8.0	6.99999	4.0	2.0	11.0	1.0	23.99996	1.0	3.0	2.0	13.0	6.0	3.0	5.0
CLEC5A	2.9999990000000003	1.0	0.0	4.0	0.0	11.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	8.0	1.0	4.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	3.0	1.0	1.0	4.0	10.0	1.0	0.0	0.0	2.0	1.0	8.0	1.0	2.0	2.0000020000000003	2.0	4.0	0.0	2.0	32.0	0.0	2.0	1.0	0.0	10.000004	0.0	1.999996	2.0	0.0	1.0	5.0	4.0	2.0	2.0	2.0	1.0	3.0	2.000003
CLUAP1	155.55851	123.18436371400001	101.48182999999999	73.7435	214.2451	666.2035099999999	109.80551	396.6808	777.70135	245.02749999999997	234.88636999999994	259.25372999999996	368.74599	189.35109000000003	287.46808000000004	740.2582299999998	401.52778	310.63792000000007	303.58880999999997	469.80663	174.77973999999998	318.62721999999997	265.04445999999996	179.40626999999998	335.37379999999996	140.74072999999999	223.40100999999999	153.7062	88.299449	176.0645	181.84731999999997	154.36411	170.09561	172.79192	236.785506754823	236.09250999999998	347.90273	308.41841	151.82018999999997	470.37195	320.50939999999997	493.69563929049997	542.76766	371.16607999999997	591.1493631013	218.04170000000002	569.9688699999999	575.1448200000001	404.24523	346.83587000000006	239.29924	93.95297	163.55315000000002	60.0549	275.17448	393.7833	290.0883	170.33041369999998	72.12129999999999	213.55047000000002	349.06091	445.61768	207.71945000000002
CLUHP5	0.0	0.0	7.9549e-05	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.7307099999999997	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.6137299999999999	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0234805	11.4334	0.0	0.0	0.0	0.0	0.0	0.0	0.00742712	1.0	1.0	2.5345	0.0	2.33101	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	13.4084	7.0	1.0	0.0	2.23323	1.0	0.0	0.0
CMA1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0000040000000006	0.0	1.0	0.0	0.0	0.0	0.0	0.0
CNTN2	3.0	1.0	6.0	4.999999	3.9999990000000003	1.0	6.00001	6.0	10.000004999999998	5.999999000000001	4.0	5.0	9.0	5.000006000000001	1.0	6.0	7.999999000000001	11.0	4.0	20.0	2.9999979999999997	2.0	5.0	1.0	13.0000000185806	6.000001	4.000002	6.0	5.0	8.000002	101.99998	1.9999969999999998	2.0	1.0	3.0000020000000003	8.0000059	7.000001	6.0	9.0	8.99999	10.999999000000003	6.000002	7.0	12.000000000000002	4.0	2.0	8.999997	10.000004	1.999997	1.0	7.000002	5.0	4.0	2.000002	3.0	111.00004000000003	16.0	5.999991	11.999952599999999	10.999996000000001	3.0	5.0	4.0
COCH	2.0	0.0	6.999999	335.99956000000003	0.0	4.000005	8.0224491	19.0	4.0	9.999997	8.0	4.0	15.0	3.0	1.0	2.0	10.000000000000002	28.000010000000003	8.0	18.0	11.0	1.0	8.06562	14.999960999999999	7.0	8.0	8.0	4.999997899999999	128.00040754999998	2.0	24.0	3.0	1.0	12.0	4.034555	12.0000307	8.000001	4.0	2.0	14.000010252723	12.1871683612	24.00005	294.00048	13.01696	3.0	8.0	11.0	282.99992132200003	13.0	1.0	7.0	75.00005999999999	4.0	7.000004715659999	2.0	18.0	3.0	4.0	10.999999999999998	5.999994000000001	13.999960000000002	21.00004	2.999996
COL3A1	0.0	0.0	12.000002	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.999997	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0
COL8A2	1.0	8.0	2.999999	1.0	2.0	0.0	8.0	5.0	4.0	5.0	7.000000999999999	3.0	11.0	0.0	0.0	4.0	5.0	7.000003799999999	4.0000029999999995	13.99999	4.0	2.9999960000000003	3.0	5.0	5.0	2.0	5.0	2.999997	6.0	1.0	47.99999	4.000002	2.0	3.0	3.000003	9.000000719177	0.0	2.000004	0.0	4.0	15.00001	6.0	12.0	13.0	2.000001	4.0	8.0	9.0	5.0	7.0	3.0	2.999996	1.0	6.0	0.0	39.99996	3.000003	8.0	6.0	6.0	0.0	8.0	3.0
COLEC12	37.40166	53.625299999999996	63.605000000000004	70.09088	42.275499999999994	38.343090000000004	46.05543	53.225750000000005	124.7899	41.7842	31.99528	55.3835	40.37388	48.533100000000005	4.3834100000000005	132.2504	37.22311	57.48102	34.07338	46.804500000000004	47.7483	31.99849	35.605360000000005	29.005670000000002	51.72481	77.45429999999999	77.0282	44.82038	52.158100000000005	26.829670000000004	130.7451	34.09106	52.373999999999995	56.02849	26.18746	53.39293	37.6052	45.50184	27.67068	29.40473	42.88255	73.2668	126.6263	65.7228	30.12319	62.7721	42.92234	125.68610000000001	45.05079	32.546040000000005	30.88189	58.4887	36.47706	36.373599999999996	30.59438	108.59448	43.75555	23.990699999999997	59.9825	49.46267	45.218999999999994	36.80546	29.48793
CPA3	1.999995	0.0	3.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.9999989999999999	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0000009999999997	1.0	0.0	0.0	1.0	2.0	0.0	0.0
CPN2	18.0	39.0994	27.5448	66.2426	39.1843	37.0614	31.7109	65.0794	150.644	43.5501	55.2881	44.0939	53.2064	36.0461	7.0	150.24200000000002	20.0283	49.3698	44.3452	64.5523	33.0924	40.7289	43.254	21.016	43.3579	82.3731	63.0915	23.421999999999997	44.1716	26.1536	145.66899999999998	28.1659	54.2365	46.7984	31.0847	52.8305	44.9107	57.0	33.3404	32.1606	49.6274	65.556	106.536	66.1166	22.3056	40.0785	38.4942	118.635	51.4509	31.0457	53.5405	19.0	31.8822	27.1417	22.0	105.977	53.6733	38.3894	38.2603	44.8631	55.0689	53.1755	33.0
CPPED1	66.88058000000001	33.8842	40.3766	88.67687	39.2189	77.61224	49.01962	91.1773	79.692	66.149535	64.6953	44.195840000000004	36.3522	65.95098999999999	25.486081	87.1961	48.43619	87.90147999999999	55.11854	93.091573	48.924129	69.12515099999999	77.1958883538	88.6017	95.983765	62.6858	34.193000000000005	26.5604	83.9857	74.53393	126.17721999999999	48.0514	42.06053	60.94941	83.9469	75.92984017485702	73.6535	68.7507	75.0859	43.7156	74.446	102.622	213.26196	91.28044	56.9558	77.1259	48.0506	179.11960000000002	53.8353749	84.9587	79.47570999999999	72.51451	57.221999999999994	32.7119	44.2118	122.12098	55.00702209999999	29.696710000000003	38.5262	58.808006092	74.63568000000001	68.72683	72.20551007077039
CR2	34.00003	9.0	194.00044999999997	151.99989	37.99999	190.00019999999998	151.0001	50.0	175.00003999999998	27.0	53.0	51.99996	22.0	61.0	16.99998	159.00006000000002	39.0	9.0	41.9999686	23.00002	285.99984	91.0	38.00003	4.0	84.9999	381.00035	59.00007182000001	40.99996	133.99966999999998	27.99999	79.00004999999999	88.00000000000001	9.0	116.99999999999999	27.0	5.0	56.000040395442	37.99997	30.999969999999998	35.0	10.0	41.000020000000006	527.00047	10.0	137.99955	236.00028999999998	122.99996	513.00015	25.0	84.00001999999999	35.00001	75.99999	38.00004	110.00000000000001	15.0	25.00004	35.99997	8.999998	207.00052000000002	41.0	29.00001	527.0006999999999	25.00005
CREB5	4.15201	2.13058	8.104197000000001	15.3218	14.6687	14.5362	20.20607	9.77249	34.0229	12.1924	8.37632	10.92992	9.366710000000001	11.232510000000001	8.185731	41.7468	14.3301	24.209778	12.7139	21.959136000000004	46.32801	8.25079	15.5286	8.25344	8.295160000000001	20.286099999999998	11.13774	6.09405	11.207	5.069474	73.45452999999999	7.15871	14.2155	10.09342	8.18008	10.312208	13.1882	5.61687	4.57873	2.0247	12.76616	17.3593	21.31346	13.648731999999999	11.37942	45.682230000000004	3.09428	24.238899999999997	8.25946	11.0996	5.094959	22.131113	13.452900000000001	4.07941	4.18001	61.606618	13.673531299999999	10.3035	15.48919	11.724174000000001	5.27663	12.11774	12.4898978
CREBZF	1708.00085	673.00037	1060.9925	1480.0007099999998	870.00053	2696.0001000358675	1559.0002000000002	3794.9985599999995	3786.99916	1255.00019	1372.9996800000001	1192.99281	925.9879999999999	1840.92889	724.99995	3805.9997999999996	1044.9997799999999	678.9834400000001	716.993079	1291.8056199999999	1600.0013	1517.0001899999997	1240.9997899999998	691.9997000000001	3852.9972000000002	1878.9990599999999	1454.00003	1049.99937	1230.00046	693.0002799999999	611.9999700000001	1154.99981	890.99996	1432.9958900000001	1178.9998	1029.0009	3782.99901	1218.9996500000002	1462.0003000000002	1516.99597	693.99964	1262.99513	3013.0022999999997	871.0001799523999	1991.00246	1940.99789	2328.0038999999997	3059.9927000000002	1320.99743	2151.9977000000003	1283.9995099999999	1269.00175	894.0001199999999	631.97856	836.99994	1052.00027	697.00014	1329.9994	1054.0	622.9906000000001	1363.997480363808	2816.9996499999997	2035.00485
CRIM1	69.20333	44.051181	391.64925999999997	151.074984	47.53845999999999	44.00347	115.76873	258.2124	25.049319999999998	97.507125	102.38766	34.62636	32.48467	71.33578100000001	11.03425	47.4710984	8.000689999999999	15.01728	14.999999999999998	73.99999	823.3095319999999	116.34118029999999	84.1601	17.251655	391.99611000000004	571.922727	13.01285	17.00001	138.39685100000003	46.74273	283.297983	71.284635	25.4097	370.796468	82.00003000000001	25.37374	55.49951	104.15348	71.32461500000001	24.21916	13.079854000000001	163.61137000000005	285.94338000000005	18.264901000000002	38.086439999999996	219.62479000000002	19.40942	308.75863999999996	34.284544999999994	100.555743	101.40482	63.774933	39.07031	157.045707	27.16739	156.48220400000002	29.898844000000004	52.110992	114.47156149999999	32.09478	20.000020000000003	33.050200000000004	88.37936
CRISPLD2	8.55048	19.59998	26.01641	24.4181	27.18656	27.58262	22.86509	20.05221	94.33197	29.0527	35.63475	19.492420000000003	29.190330000000003	21.676601	10.53174	91.60099000000001	65.31026	39.573209999999996	26.94785	51.63169	28.43018	28.5349	32.13396	19.29453	23.06774	27.75737	41.329409999999996	26.059578000000002	24.517210000000002	48.736540000000005	176.64898	68.89711000000001	48.75366	22.02104	15.6009	25.095969999999998	36.3581642	42.5516	57.852199999999996	21.153785000000003	22.555400000000002	24.84116	58.83872000000001	40.9713	18.84747	28.03357	22.09384	67.75837	91.25058999999999	17.569950000000002	23.771890000000003	36.519709999999996	60.251149999999996	21.68294	24.6859	198.50777000000002	35.7943	22.719793000000003	25.55588	87.0957	46.04169900000001	27.48669	22.5681
